 -10.00000000000000       6.083021712995063E-006
  -9.19254658385093       2.101119212825091E-005
  -8.38509316770186       7.050326190418543E-005
  -7.57763975155279       2.319505008388115E-004
  -6.77018633540372       7.578767875175596E-004
  -5.96273291925466       2.444119524974430E-003
  -5.15527950310559       7.852597020363412E-003
  -4.34782608695652       2.416341519746983E-002
  -3.99675938428301       3.817986973254939E-002
  -3.64569268160951       5.865419567222011E-002
  -3.29462597893600       8.712427080262967E-002
  -2.94355927626249       0.124391781971247     
  -2.59249257358898       0.169569906189348     
  -2.24142587091547       0.219310428722349     
  -1.89035916824197       0.266775844051718     
  -1.73772147142740       0.284775913670661     
  -1.58508377461283       0.299614888493729     
  -1.43244607779826       0.310132952062088     
  -1.27980838098369       0.315009107155326     
  -1.16616750419376       0.314008835349366     
  -1.13270118371621       0.312803014661227     
  -1.10698517861715       0.311556398331116     
  -1.09406470928823       0.310816551066986     
  -1.08123397936673       0.310002045693001     
  -1.06848849013723       0.309109849611873     
  -1.05582385004282       0.308135968047352     
  -1.04323576820893       0.307074993856920     
  -1.03072004824257       0.305918852107263     
  -1.01827258228677       0.304653948217807     
  -1.00588934531180       0.303246515691323     
 -0.993566389625318       0.301715662115222     
 -0.981299839585043       0.300179390972867     
 -0.969085886498200       0.298636249054892     
 -0.956920783693011       0.297085192522521     
 -0.944800841748145       0.295525278354695     
 -0.932722423866828       0.293955614359664     
 -0.920681941382928       0.292375335075908     
 -0.908675849386869       0.290783587617669     
 -0.896700642459813       0.289179522252320     
 -0.884752850504946       0.287562285518134     
 -0.872829034665163       0.285931014829768     
 -0.860925783316786       0.284284833983059     
 -0.849039708129292       0.282622849229970     
 -0.837167440181273       0.280944145699337     
 -0.825305626123109       0.279247784029324     
 -0.813450924377024       0.277532797099077     
 -0.801600001365335       0.275798183455349     
 -0.798399998634665       0.275326282861009     
 -0.792583002434437       0.274464549522627     
 -0.786765504274017       0.273597644391868     
 -0.780947110334942       0.272725438872270     
 -0.775127426556192       0.271847801640795     
 -0.769306058527386       0.270964598840477     
 -0.763482611381785       0.270075693974624     
 -0.757656689689020       0.269180947799292     
 -0.751827897347509       0.268280218212421     
 -0.745995837476471       0.267373360140371     
 -0.740160112307507       0.266460225418141     
 -0.734320323075652       0.265540662670406     
 -0.728476069909865       0.264614517182291     
 -0.722626951722864       0.263681630773367     
 -0.716772566100267       0.262741841659352     
 -0.710912509188955       0.261794984314999     
 -0.705046375584597       0.260840889328235     
 -0.699173758218276       0.259879383249283     
 -0.693294248242135       0.258910288435369     
 -0.687407434913983       0.257933422889955     
 -0.681512905480794       0.256948600092204     
 -0.675610245061012       0.255955628824120     
 -0.669699036525612       0.254954312986987     
 -0.663778860377819       0.253944451417317     
 -0.657849294631437       0.252925837691399     
 -0.651909914687679       0.251898259941050     
 -0.645960293210452       0.250861512476309     
 -0.622802642520983       0.246753401619222     
 -0.556438426514648       0.234271608130656     
 -0.490074210508314       0.220599681238370     
 -0.423709994501980       0.205488536951784     
 -0.357345778495646       0.188592151668772     
 -0.328491771536370       0.180592013327551     
 -0.299637764577094       0.172118760778273     
 -0.270783757617819       0.163107734014543     
 -0.241929750658543       0.153480713277580     
 -0.213075743699267       0.143138247395984     
 -0.184221736739991       0.131949935652094     
 -0.155367729780716       0.119734133882266     
 -0.142822509363639       0.114051870310003     
 -0.130277288946563       0.108104859081499     
 -0.117732068529486       0.101858831149180     
 -0.105186848112410       9.527254144023742E-002
 -9.264162769533352E-002  8.829332762611339E-002
 -8.009640727825709E-002  8.085178207215976E-002
 -6.755118686118068E-002  7.285028363669337E-002
 -6.209674320158225E-002  6.916958915424049E-002
 -5.664229954198381E-002  6.534519183684402E-002
 -5.118785588238536E-002  6.135838478005672E-002
 -4.573341222278693E-002  5.718668952108336E-002
 -4.027896856318849E-002  5.280129121971143E-002
 -3.482452490359005E-002  4.816405351941985E-002
 -2.937008124399160E-002  4.322099974618500E-002
 -2.699858400068793E-002  4.096146532380701E-002
 -2.462708675738426E-002  3.862318919879957E-002
 -2.225558951408059E-002  3.619572854272455E-002
 -1.988409227077693E-002  3.366654219547239E-002
 -1.751259502747326E-002  3.101951791410611E-002
 -1.514109778416959E-002  2.823328222392129E-002
 -1.276960054086592E-002  2.527748392525787E-002
 -1.173851478290780E-002  2.393103616178612E-002
 -1.070742902494968E-002  2.254076336577030E-002
 -9.676343266991563E-003  2.110076407841684E-002
 -8.645257509033446E-003  1.960395211330811E-002
 -7.614171751075329E-003  1.804121264848821E-002
 -6.583085993117212E-003  1.640043971311694E-002
 -5.552000235159094E-003  1.466441244951774E-002
 -5.103702079525131E-003  1.387512441914255E-002
 -4.655403923891166E-003  1.306114997360767E-002
 -4.207105768257202E-003  1.221913174639799E-002
 -3.758807612623238E-003  1.134503839492553E-002
 -3.310509456989274E-003  1.043368107985094E-002
 -2.862211301355310E-003  9.478163511529534E-003
 -2.413913145721345E-003  8.468666349476406E-003
 -2.219000904141360E-003  8.010190616495792E-003
 -2.024088662561376E-003  7.537701533076046E-003
 -1.829176420981392E-003  7.049281903458053E-003
 -1.634264179401408E-003  6.542629599005434E-003
 -1.439351937821423E-003  6.014780407837879E-003
 -1.244439696241439E-003  5.461793217370302E-003
 -1.049527454661455E-003  4.878053479941669E-003
 -9.647830018005920E-004  4.613102228604811E-003
 -8.800385489397292E-004  4.340159451073031E-003
 -7.952940960788663E-004  4.058128031826638E-003
 -7.105496432180035E-004  3.765690558235731E-003
 -6.258051903571406E-004  3.461150396837707E-003
 -5.410607374962778E-004  3.142251304705719E-003
 -4.563162846354151E-004  2.805778071996650E-003
 -4.194708703480834E-004  2.653110868556751E-003
 -3.826254560607518E-004  2.495874179816972E-003
 -3.457800417734201E-004  2.333439472565136E-003
 -3.089346274860884E-004  2.165052022422641E-003
 -2.720892131987568E-004  1.989739764290526E-003
 -2.352437989114252E-004  1.806209895174604E-003
 -1.983983846240935E-004  1.612619852060973E-003
 -1.823786392817754E-004  1.524800712067283E-003
 -1.663588939394573E-004  1.434365088901803E-003
 -1.503391485971392E-004  1.340952732449863E-003
 -1.343194032548211E-004  1.244131101510044E-003
 -1.182996579125030E-004  1.143343090178149E-003
 -1.022799125701849E-004  1.037847774290496E-003
 -8.626016722786676E-005  9.265890841767174E-004
 -7.929506055729367E-005  8.761248597820188E-004
 -7.232995388672058E-005  8.241615990358472E-004
 -6.536484721614749E-005  7.704928444471137E-004
 -5.839974054557439E-005  7.148707589396653E-004
 -5.143463387500130E-005  6.569761579701256E-004
 -4.446952720442821E-005  5.963845876915010E-004
 -3.750442053385511E-005  5.324910498782366E-004
 -3.447611328577985E-005  5.035134047494672E-004
 -3.144780603770459E-005  4.736770777864249E-004
 -2.841949878962933E-005  4.428638386507494E-004
 -2.539119154155408E-005  4.109318196637707E-004
 -2.236288429347882E-005  3.776983477307166E-004
 -1.933457704540357E-005  3.429205599534652E-004
 -1.630626979732831E-005  3.062522952561438E-004
 -1.498961447207820E-005  2.896238746548053E-004
 -1.367295914682809E-005  2.725040598421686E-004
 -1.235630382157797E-005  2.548252453893746E-004
 -1.103964849632786E-005  2.365063720542714E-004
 -9.722993171077751E-006  2.174431010349945E-004
 -8.406337845827639E-006  1.974967591280963E-004
 -7.089682520577528E-006  1.764696933469059E-004
 -6.517223683512262E-006  1.669355640444687E-004
 -5.944764846446995E-006  1.571207436374236E-004
 -5.372306009381729E-006  1.469866360717799E-004
 -4.799847172316462E-006  1.364870292637994E-004
 -4.227388335251196E-006  1.255624582584161E-004
 -3.654929498185931E-006  1.141338882045805E-004
 -3.082470661120664E-006  1.020887141276475E-004
 -2.833575514570549E-006  9.662795323067019E-005
 -2.584680368020433E-006  9.100716993400330E-005
 -2.335785221470317E-006  8.520428622676759E-005
 -2.086890074920201E-006  7.919291453265061E-005
 -1.837994928370086E-006  7.293909135631378E-005
 -1.589099781819970E-006  6.639755800654380E-005
 -1.340204635269854E-006  5.950409932664007E-005
 -1.231989354161108E-006  5.637861754541092E-005
 -1.123774073052362E-006  5.316165828849898E-005
 -1.015558791943616E-006  4.984031184590299E-005
