 -10.00000000000000       0.000000000000000E+000
  -8.86956521739130       0.000000000000000E+000
  -7.73913043478260       0.000000000000000E+000
  -6.60869565217391       0.000000000000000E+000
  -5.47826086956522       0.000000000000000E+000
  -4.34782608695652       0.000000000000000E+000
  -3.85633270321361       0.000000000000000E+000
  -3.36483931947070       0.000000000000000E+000
  -2.87334593572779       0.000000000000000E+000
  -2.38185255198488       0.000000000000000E+000
  -1.89035916824197       0.000000000000000E+000
  -1.67666639270157       0.000000000000000E+000
  -1.46297361716117       0.000000000000000E+000
  -1.24928084162078       0.000000000000000E+000
  -1.15944743963017       0.000000000000000E+000
  -1.10698517861715       0.000000000000000E+000
  -1.09406470928823       0.000000000000000E+000
  -1.08123397936673       0.000000000000000E+000
  -1.06848849013723       0.000000000000000E+000
  -1.05582385004282       0.000000000000000E+000
  -1.04323576820893       0.000000000000000E+000
  -1.03072004824257       0.000000000000000E+000
  -1.01827258228677       0.000000000000000E+000
  -1.00588934531180       0.000000000000000E+000
 -0.993566389625318       0.000000000000000E+000
 -0.981299839585043       0.000000000000000E+000
 -0.969085886498200       0.000000000000000E+000
 -0.956920783693011       0.000000000000000E+000
 -0.944800841748145       0.000000000000000E+000
 -0.932722423866828       0.000000000000000E+000
 -0.920681941382928       0.000000000000000E+000
 -0.908675849386869       0.000000000000000E+000
 -0.896700642459813       0.000000000000000E+000
 -0.884752850504946       0.000000000000000E+000
 -0.872829034665163       0.000000000000000E+000
 -0.860925783316786       0.000000000000000E+000
 -0.849039708129292       0.000000000000000E+000
 -0.837167440181273       0.000000000000000E+000
 -0.825305626123109       0.000000000000000E+000
 -0.813450924377024       0.000000000000000E+000
 -0.801600001365335       0.000000000000000E+000
 -0.798399998634665       0.000000000000000E+000
 -0.792359264307178       0.000000000000000E+000
 -0.786317972332678       0.000000000000000E+000
 -0.780275681668394       0.000000000000000E+000
 -0.774231950979922       0.000000000000000E+000
 -0.768186338512225       0.000000000000000E+000
 -0.762138401960364       0.000000000000000E+000
 -0.756087698339895       0.000000000000000E+000
